wind_speed,lower_wind_speed,upper_wind_speed,E33_power_lower,E44_power_lower,E48_power_lower,E53_power_lower,E70_power_lower,E82_power_lower,E33_power_upper,E44_power_upper,E48_power_upper,E53_power_upper,E70_power_upper,E82_power_upper,E33_power_output,E44_power_output,E48_power_output,E53_power_output,E70_power_output,E82_power_output,E33_efficiency,E44_efficiency,E48_efficiency,E53_efficiency,E70_efficiency,E82_efficiency
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
4.85,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,27.555,48.725,60.9,71.15,116.35,160.2,0.450076452,0.458590765,0.481630108,0.463278739,0.420560519,0.434123821
3.05,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,5.435,8.825,13,15.2,19.9,27.85,0.356953071,0.333974931,0.413395158,0.397957553,0.289228368,0.303460383
4.4,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.22,35.9,45.6,53.6,84.4,118.8,0.442317593,0.452517201,0.482979129,0.467411552,0.408574959,0.431156296
4.85,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,27.555,48.725,60.9,71.15,116.35,160.2,0.450076452,0.458590765,0.481630108,0.463278739,0.420560519,0.434123821
3.8,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,11.96,21.2,28,33.2,48.4,70.6,0.406154699,0.414842978,0.460393085,0.449448541,0.363732326,0.397768358
3.05,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,5.435,8.825,13,15.2,19.9,27.85,0.356953071,0.333974931,0.413395158,0.397957553,0.289228368,0.303460383
2.45,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.25,4.37,6.5,7.4,9.2,12.9,0.285098779,0.319066976,0.398783017,0.373788683,0.257974573,0.27118632
2.15,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.75,2.39,3.5,3.8,4.4,6.3,0.1406232,0.258214837,0.3177417,0.284027832,0.182567986,0.195975369
1.25,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.35,0.5,0.5,0.5,0.75,0,0.192414004,0.23097316,0.190165902,0.105566785,0.118715533
1.55,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.77,1.1,1.1,1.1,1.65,0,0.222021127,0.266513456,0.219427104,0.121810554,0.136982526
2.3,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.5,3.38,5,5.6,6.8,9.6,0.229730598,0.298285309,0.370772954,0.341898504,0.230469114,0.243929343
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
3.8,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,11.96,21.2,28,33.2,48.4,70.6,0.406154699,0.414842978,0.460393085,0.449448541,0.363732326,0.397768358
2.3,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.5,3.38,5,5.6,6.8,9.6,0.229730598,0.298285309,0.370772954,0.341898504,0.230469114,0.243929343
2.45,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.25,4.37,6.5,7.4,9.2,12.9,0.285098779,0.319066976,0.398783017,0.373788683,0.257974573,0.27118632
3.2,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.74,11.3,16,18.8,25.6,36.4,0.383284321,0.370277379,0.440546341,0.42618739,0.322164259,0.343421728
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
3.2,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.74,11.3,16,18.8,25.6,36.4,0.383284321,0.370277379,0.440546341,0.42618739,0.322164259,0.343421728
4.4,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.22,35.9,45.6,53.6,84.4,118.8,0.442317593,0.452517201,0.482979129,0.467411552,0.408574959,0.431156296
4.4,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.22,35.9,45.6,53.6,84.4,118.8,0.442317593,0.452517201,0.482979129,0.467411552,0.408574959,0.431156296
4.55,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,22.665,40.175,50.7,59.45,95.05,132.6,0.448365952,0.45795243,0.485618609,0.468824555,0.416107228,0.435196762
4.25,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,17.775,31.625,40.5,47.75,73.75,105,0.431473285,0.442346318,0.476003103,0.462060951,0.396170891,0.422862166
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
3.65,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,10.655,18.725,25,29.6,42.7,62.05,0.408306179,0.413468002,0.463855773,0.452174221,0.362106741,0.394493193
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
4.25,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,17.775,31.625,40.5,47.75,73.75,105,0.431473285,0.442346318,0.476003103,0.462060951,0.396170891,0.422862166
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
3.8,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,11.96,21.2,28,33.2,48.4,70.6,0.406154699,0.414842978,0.460393085,0.449448541,0.363732326,0.397768358
4.1,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.33,27.35,35.4,41.9,63.1,91.2,0.414478184,0.426093033,0.463418367,0.451601249,0.377541865,0.409090683
3.8,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,11.96,21.2,28,33.2,48.4,70.6,0.406154699,0.414842978,0.460393085,0.449448541,0.363732326,0.397768358
4.85,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,27.555,48.725,60.9,71.15,116.35,160.2,0.450076452,0.458590765,0.481630108,0.463278739,0.420560519,0.434123821
5.75,5,6,30,53,66,77,127,174,55,96,120,141,240,321,48.75,85.25,106.5,125,211.75,284.25,0.477839644,0.481492499,0.505437691,0.488426434,0.459311388,0.462246105
6.35,6,7,55,96,120,141,240,321,92,156,191,228,400,532,67.95,117,144.85,171.45,296,394.85,0.494514895,0.49064046,0.510409647,0.497403681,0.476713953,0.476746252
5.3,5,6,30,53,66,77,127,174,55,96,120,141,240,321,37.5,65.9,82.2,96.2,160.9,218.1,0.469369376,0.475287594,0.498156452,0.479998792,0.445672425,0.452902145
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
5.6,5,6,30,53,66,77,127,174,55,96,120,141,240,321,45,78.8,98.4,115.4,194.8,262.2,0.477484771,0.481793359,0.505536559,0.488128774,0.457416893,0.461577815
5.45,5,6,30,53,66,77,127,174,55,96,120,141,240,321,41.25,72.35,90.3,105.8,177.85,240.15,0.474838078,0.479896631,0.50329173,0.485499562,0.453055796,0.458637335
5.45,5,6,30,53,66,77,127,174,55,96,120,141,240,321,41.25,72.35,90.3,105.8,177.85,240.15,0.474838078,0.479896631,0.50329173,0.485499562,0.453055796,0.458637335
6.65,6,7,55,96,120,141,240,321,92,156,191,228,400,532,79.05,135,166.15,197.55,344,458.15,0.500896538,0.492909859,0.509749679,0.499004865,0.482370605,0.48163615
6.8,6,7,55,96,120,141,240,321,92,156,191,228,400,532,84.6,144,176.8,210.6,368,489.8,0.501365813,0.491738743,0.507314264,0.497535771,0.482623438,0.481579913
6.05,6,7,55,96,120,141,240,321,92,156,191,228,400,532,56.85,99,123.55,145.35,248,331.55,0.478382668,0.480029296,0.503382573,0.487575184,0.461820157,0.462870208
6.95,6,7,55,96,120,141,240,321,92,156,191,228,400,532,90.15,153,187.45,223.65,392,521.45,0.500405886,0.489368138,0.503793525,0.494888282,0.481525157,0.480213736
6.95,6,7,55,96,120,141,240,321,92,156,191,228,400,532,90.15,153,187.45,223.65,392,521.45,0.500405886,0.489368138,0.503793525,0.494888282,0.481525157,0.480213736
8.45,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,164.1,283.9,338.45,400.8,745.7,979.25,0.506815101,0.505235593,0.506111193,0.493458083,0.509660932,0.501764318
8,8,8,138,238,284,336,626,815,196,340,405,480,892,1180,138,238,284,336,626,815,0.502250315,0.4991208,0.500460643,0.487485832,0.504187066,0.492112015
6.8,6,7,55,96,120,141,240,321,92,156,191,228,400,532,84.6,144,176.8,210.6,368,489.8,0.501365813,0.491738743,0.507314264,0.497535771,0.482623438,0.481579913
8.75,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,181.5,314.5,374.75,444,825.5,1088.75,0.504851397,0.504075005,0.504706657,0.49232455,0.50813633,0.502435514
8.75,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,181.5,314.5,374.75,444,825.5,1088.75,0.504851397,0.504075005,0.504706657,0.49232455,0.50813633,0.502435514
9.05,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,198.7,346.3,412.5,488.25,908.55,1201.6,0.499531893,0.501655325,0.502111035,0.489315751,0.505464225,0.501176274
8,8,8,138,238,284,336,626,815,196,340,405,480,892,1180,138,238,284,336,626,815,0.502250315,0.4991208,0.500460643,0.487485832,0.504187066,0.492112015
8.9,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,190.2,329.8,392.9,465.6,865.4,1143.5,0.502749427,0.502318651,0.502844333,0.490609138,0.506214055,0.501467128
11.6,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,309.12,666,718.4,765.6,1776,1956,0.369032172,0.458140762,0.415254079,0.364351564,0.469198183,0.387410336
11,11,11,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,292.8,600,671,744,1590,1890,0.40992472,0.48402954,0.454847713,0.415228889,0.492613599,0.438995501
11.15,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,296.88,616.5,682.85,749.4,1636.5,1906.5,0.399086862,0.477537137,0.444449337,0.401588963,0.486831572,0.425195371
11.6,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,309.12,666,718.4,765.6,1776,1956,0.369032172,0.458140762,0.415254079,0.364351564,0.469198183,0.387410336
11.6,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,309.12,666,718.4,765.6,1776,1956,0.369032172,0.458140762,0.415254079,0.364351564,0.469198183,0.387410336
11,11,11,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,292.8,600,671,744,1590,1890,0.40992472,0.48402954,0.454847713,0.415228889,0.492613599,0.438995501
12.65,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,329.75,762,776,799.5,2017,2032.5,0.303545864,0.404186745,0.345869046,0.293386126,0.410886289,0.31040971
13.55,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,823,801,810,2162.5,2050,0.25092158,0.355206269,0.290493341,0.241857642,0.358447502,0.254748888
16.85,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,909.25,810,810,2310,2050,0.130483676,0.204071458,0.152759017,0.125770268,0.199112989,0.132473944
18.05,18,19,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.106151047,0.166153099,0.124272476,0.102316596,0.161982348,0.107770169
14.9,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,877,810,810,2293,2050,0.188710947,0.284668531,0.220926476,0.181894218,0.285846302,0.191589356
14,14,14,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,850,810,810,2230,2050,0.227494966,0.332608613,0.266331456,0.219277259,0.33512597,0.230964948
14.45,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,863.5,810,810,2261.5,2050,0.206896125,0.307296401,0.242216112,0.199422501,0.309086744,0.210051913
16.1,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,905.5,810,810,2310,2050,0.149581633,0.232975096,0.175117255,0.144178357,0.228255725,0.151863202
19.7,19,20,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.081650194,0.127803099,0.095588994,0.078700777,0.124595004,0.082895605
19.7,19,20,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.081650194,0.127803099,0.095588994,0.078700777,0.124595004,0.082895605
19.25,19,20,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.087511212,0.136977067,0.102450567,0.08435008,0.133538688,0.088846021
18.8,18,19,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.093946878,0.147050504,0.109984889,0.090553273,0.143359263,0.09537985
20.45,20,21,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.072992117,0.114251031,0.085452866,0.070355453,0.111383118,0.074105466
14.9,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,877,810,810,2293,2050,0.188710947,0.284668531,0.220926476,0.181894218,0.285846302,0.191589356
14.45,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,863.5,810,810,2261.5,2050,0.206896125,0.307296401,0.242216112,0.199422501,0.309086744,0.210051913
15.35,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,888.75,810,810,2303.5,2050,0.172596013,0.263847599,0.202060503,0.166361398,0.262633672,0.175228621
10.7,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,279.96,559.8,636.2,714.3,1479.9,1806.6,0.42584911,0.490659525,0.468558567,0.433133723,0.498159441,0.455918268
9.65,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,231.1,421.9,502.5,587.25,1107.15,1460.8,0.479213559,0.504111097,0.504516852,0.485437997,0.508056313,0.502556785
5.75,5,6,30,53,66,77,127,174,55,96,120,141,240,321,48.75,85.25,106.5,125,211.75,284.25,0.477839644,0.481492499,0.505437691,0.488426434,0.459311388,0.462246105
4.4,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.22,35.9,45.6,53.6,84.4,118.8,0.442317593,0.452517201,0.482979129,0.467411552,0.408574959,0.431156296
2.45,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.25,4.37,6.5,7.4,9.2,12.9,0.285098779,0.319066976,0.398783017,0.373788683,0.257974573,0.27118632
2.9,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,4.5,7.34,11,12.8,16.4,22.8,0.343818794,0.323147454,0.4069305,0.389859981,0.277291899,0.289012864
2,2,2,0,1.4,2,2,2,3,5,8,12,14,18,25,0,1.4,2,2,2,3,0,0.187904301,0.225559727,0.185708888,0.103092563,0.115933137
1.55,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.77,1.1,1.1,1.1,1.65,0,0.222021127,0.266513456,0.219427104,0.121810554,0.136982526
1.4,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.56,0.8,0.8,0.8,1.2,0,0.21913038,0.263043413,0.216570132,0.120224563,0.135198994
2.3,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.5,3.38,5,5.6,6.8,9.6,0.229730598,0.298285309,0.370772954,0.341898504,0.230469114,0.243929343
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
3.2,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.74,11.3,16,18.8,25.6,36.4,0.383284321,0.370277379,0.440546341,0.42618739,0.322164259,0.343421728
5.3,5,6,30,53,66,77,127,174,55,96,120,141,240,321,37.5,65.9,82.2,96.2,160.9,218.1,0.469369376,0.475287594,0.498156452,0.479998792,0.445672425,0.452902145
3.95,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.265,23.675,31,36.8,54.1,79.15,0.401076355,0.412474755,0.453828701,0.443556771,0.361987277,0.397041546
4.4,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.22,35.9,45.6,53.6,84.4,118.8,0.442317593,0.452517201,0.482979129,0.467411552,0.408574959,0.431156296
8.15,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,146.7,253.3,302.15,357.6,665.9,869.75,0.504973258,0.502413194,0.503583304,0.490701477,0.507251707,0.496704314
8.6,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,172.8,299.2,356.6,422.4,785.6,1034,0.506243519,0.505085508,0.505833439,0.493311497,0.509323188,0.502575723
7.4,7,8,92,156,191,228,400,532,138,238,284,336,626,815,110.4,188.8,228.2,271.2,490.4,645.2,0.507674098,0.500271202,0.50809162,0.49714973,0.499048357,0.492238434
9.5,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,223,403,480,562.5,1057.5,1396,0.484668885,0.504699533,0.505116985,0.48735384,0.508624046,0.503374166
12.2,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,323,726,758,786,1936,2010,0.331462287,0.429294971,0.376626838,0.321540539,0.439656187,0.34221015
13.4,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,814,798,810,2140,2050,0.259442729,0.363252559,0.299233386,0.250070985,0.366764005,0.26340001
16.4,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,907,810,810,2310,2050,0.14152213,0.220787466,0.165681884,0.136409983,0.215957238,0.143680767
12.8,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,332,774,782,804,2044,2040,0.294998133,0.396286907,0.33643285,0.284786122,0.40191879,0.300729879
12.05,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,320.75,714,752,781.5,1909,2002.5,0.34159902,0.438163043,0.387773611,0.331787884,0.449916702,0.35382434
11.3,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,300.96,633,694.7,754.8,1683,1923,0.38867315,0.471050048,0.434393701,0.388587873,0.480990074,0.412021875
13.55,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,823,801,810,2162.5,2050,0.25092158,0.355206269,0.290493341,0.241857642,0.358447502,0.254748888
12.2,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,323,726,758,786,1936,2010,0.331462287,0.429294971,0.376626838,0.321540539,0.439656187,0.34221015
11.15,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,296.88,616.5,682.85,749.4,1636.5,1906.5,0.399086862,0.477537137,0.444449337,0.401588963,0.486831572,0.425195371
11.15,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,296.88,616.5,682.85,749.4,1636.5,1906.5,0.399086862,0.477537137,0.444449337,0.401588963,0.486831572,0.425195371
11.6,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,309.12,666,718.4,765.6,1776,1956,0.369032172,0.458140762,0.415254079,0.364351564,0.469198183,0.387410336
11.9,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,317.28,699,742.1,776.4,1869,1989,0.350843072,0.445384362,0.397322444,0.342245167,0.457357437,0.364896939
12.2,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,323,726,758,786,1936,2010,0.331462287,0.429294971,0.376626838,0.321540539,0.439656187,0.34221015
12.95,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,334.25,786,788,808.5,2071,2047.5,0.286796074,0.388608158,0.327369687,0.276543465,0.393240393,0.29146803
12.8,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,332,774,782,804,2044,2040,0.294998133,0.396286907,0.33643285,0.284786122,0.40191879,0.300729879
13.25,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,805,795,810,2117.5,2050,0.268354118,0.371575369,0.308347935,0.258660472,0.37537307,0.272447324
15.8,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,900,810,810,2308,2050,0.158264911,0.245002164,0.185282887,0.152547972,0.241296972,0.160678926
14.3,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,859,810,810,2251,2050,0.213475376,0.315416003,0.24991853,0.205764092,0.317434928,0.216731516
14.6,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,868,810,810,2272,2050,0.200584482,0.299474488,0.234826985,0.193338851,0.30104893,0.203643998
12.65,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,329.75,762,776,799.5,2017,2032.5,0.303545864,0.404186745,0.345869046,0.293386126,0.410886289,0.31040971
11,11,11,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,292.8,600,671,744,1590,1890,0.40992472,0.48402954,0.454847713,0.415228889,0.492613599,0.438995501
11.15,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,296.88,616.5,682.85,749.4,1636.5,1906.5,0.399086862,0.477537137,0.444449337,0.401588963,0.486831572,0.425195371
10.4,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,267.12,519.6,601.4,684.6,1369.8,1723.2,0.442504285,0.495984149,0.482375183,0.452094849,0.502162725,0.473600322
11.45,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,305.04,649.5,706.55,760.2,1729.5,1939.5,0.378661738,0.464580918,0.424666489,0.376187263,0.475107006,0.399438245
10.7,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,279.96,559.8,636.2,714.3,1479.9,1806.6,0.42584911,0.490659525,0.468558567,0.433133723,0.498159441,0.455918268
7.55,7,8,92,156,191,228,400,532,138,238,284,336,626,815,117.3,201.1,242.15,287.4,524.3,687.65,0.507888348,0.501729791,0.50765091,0.496065005,0.502373047,0.493972661
5.9,5,6,30,53,66,77,127,174,55,96,120,141,240,321,52.5,91.7,114.6,134.6,228.7,306.3,0.476337048,0.479415392,0.503442799,0.486834903,0.459195325,0.461070443
6.5,6,7,55,96,120,141,240,321,92,156,191,228,400,532,73.5,126,155.5,184.5,320,426.5,0.49872181,0.492639406,0.510871734,0.499055656,0.480504254,0.480126068
3.8,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,11.96,21.2,28,33.2,48.4,70.6,0.406154699,0.414842978,0.460393085,0.449448541,0.363732326,0.397768358
5,5,5,30,53,66,77,127,174,55,96,120,141,240,321,30,53,66,77,127,174,0.44722115,0.455265278,0.476382143,0.457586701,0.418968176,0.430343806
6.5,6,7,55,96,120,141,240,321,92,156,191,228,400,532,73.5,126,155.5,184.5,320,426.5,0.49872181,0.492639406,0.510871734,0.499055656,0.480504254,0.480126068
5.9,5,6,30,53,66,77,127,174,55,96,120,141,240,321,52.5,91.7,114.6,134.6,228.7,306.3,0.476337048,0.479415392,0.503442799,0.486834903,0.459195325,0.461070443
3.2,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.74,11.3,16,18.8,25.6,36.4,0.383284321,0.370277379,0.440546341,0.42618739,0.322164259,0.343421728
2.3,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.5,3.38,5,5.6,6.8,9.6,0.229730598,0.298285309,0.370772954,0.341898504,0.230469114,0.243929343
5.6,5,6,30,53,66,77,127,174,55,96,120,141,240,321,45,78.8,98.4,115.4,194.8,262.2,0.477484771,0.481793359,0.505536559,0.488128774,0.457416893,0.461577815
5.6,5,6,30,53,66,77,127,174,55,96,120,141,240,321,45,78.8,98.4,115.4,194.8,262.2,0.477484771,0.481793359,0.505536559,0.488128774,0.457416893,0.461577815
5,5,5,30,53,66,77,127,174,55,96,120,141,240,321,30,53,66,77,127,174,0.44722115,0.455265278,0.476382143,0.457586701,0.418968176,0.430343806
6.2,6,7,55,96,120,141,240,321,92,156,191,228,400,532,62.4,108,134.2,158.4,272,363.2,0.487888536,0.486572276,0.508041276,0.493710985,0.470631686,0.47113687
8.9,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,190.2,329.8,392.9,465.6,865.4,1143.5,0.502749427,0.502318651,0.502844333,0.490609138,0.506214055,0.501467128
6.2,6,7,55,96,120,141,240,321,92,156,191,228,400,532,62.4,108,134.2,158.4,272,363.2,0.487888536,0.486572276,0.508041276,0.493710985,0.470631686,0.47113687
5.75,5,6,30,53,66,77,127,174,55,96,120,141,240,321,48.75,85.25,106.5,125,211.75,284.25,0.477839644,0.481492499,0.505437691,0.488426434,0.459311388,0.462246105
5.45,5,6,30,53,66,77,127,174,55,96,120,141,240,321,41.25,72.35,90.3,105.8,177.85,240.15,0.474838078,0.479896631,0.50329173,0.485499562,0.453055796,0.458637335
4.4,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.22,35.9,45.6,53.6,84.4,118.8,0.442317593,0.452517201,0.482979129,0.467411552,0.408574959,0.431156296
5.45,5,6,30,53,66,77,127,174,55,96,120,141,240,321,41.25,72.35,90.3,105.8,177.85,240.15,0.474838078,0.479896631,0.50329173,0.485499562,0.453055796,0.458637335
3.35,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.045,13.775,19,22.4,31.3,44.95,0.398751858,0.393419479,0.455974684,0.442594771,0.34331853,0.369633731
3.5,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,9.35,16.25,22,26,37,53.5,0.406367128,0.406956421,0.462956407,0.450465875,0.355864707,0.385767796
2.75,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.75,6.35,9.5,11,14,19.5,0.336003869,0.327849342,0.41214219,0.392904755,0.277598607,0.289876394
3.35,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.045,13.775,19,22.4,31.3,44.95,0.398751858,0.393419479,0.455974684,0.442594771,0.34331853,0.369633731
2.75,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.75,6.35,9.5,11,14,19.5,0.336003869,0.327849342,0.41214219,0.392904755,0.277598607,0.289876394
2.3,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.5,3.38,5,5.6,6.8,9.6,0.229730598,0.298285309,0.370772954,0.341898504,0.230469114,0.243929343
5.6,5,6,30,53,66,77,127,174,55,96,120,141,240,321,45,78.8,98.4,115.4,194.8,262.2,0.477484771,0.481793359,0.505536559,0.488128774,0.457416893,0.461577815
