,day,load,wind_speed,lower_wind_speed,upper_wind_speed,E33_power_lower,E44_power_lower,E48_power_lower,E53_power_lower,E70_power_lower,E82_power_lower,E33_power_upper,E44_power_upper,E48_power_upper,E53_power_upper,E70_power_upper,E82_power_upper,E33_power_output,E44_power_output,E48_power_output,E53_power_output,E70_power_output,E82_power_output,E33_efficiency,E44_efficiency,E48_efficiency,E53_efficiency,E70_efficiency,E82_efficiency
250,251,4500,9.723166667000001,9,10,196.0,340.0,405.0,480.0,892.0,1180.0,250.0,466.0,555.0,645.0,1223.0,1612.0,235.05100001800005,431.11900004200015,513.4750000500002,599.3225000550002,1131.3681667770004,1492.4080001440004,0.4764858462961137,0.5035848375218591,0.5039850617106865,0.4843174015556944,0.5075374490837865,0.5019271625234358
251,252,4450,2.186641667,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,0.9332083349999998,2.6318350022,3.8664166699999996,4.2397000039999995,4.986266671999999,7.106116673999999,0.16632473597901,0.27028657364019537,0.33365477701197777,0.30122773118417046,0.19666631089031741,0.21012406615253382
252,253,4350,0.428333333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,254,4300,1.601966667,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,0.8427533337999998,1.2039333339999998,1.2039333339999998,1.2039333339999998,1.8059000009999997,0.0,0.22010946900941467,0.2642187078386823,0.21753778140455612,0.1207617343503916,0.1358030717267231
254,255,4500,3.1653833330000003,3,4,5.0,8.0,12.0,14.0,18.0,25.0,13.7,24.5,32.0,38.0,56.0,82.0,6.4388349971000025,10.728824994500005,15.307666660000006,17.969199992000007,24.28456665400001,34.42684998100002,0.37830271138884813,0.36322179472729244,0.4354633541612457,0.4208646894058562,0.3157466506484881,0.3355789215280626
255,256,4400,1.434916667,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,0.6088833337999999,0.869833334,0.869833334,0.869833334,1.304750001,0.0,0.22128537873181028,0.2656302661363993,0.21869995217936752,0.12140689013653322,0.13652858414149255
256,257,4500,2.06885,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,0.3442499999999993,1.854409999999999,2.6884999999999986,2.8261999999999983,3.1015999999999977,4.514699999999997,0.07244326736495504,0.22486270053486138,0.2739331430697071,0.23708744829001643,0.1444395427975767,0.157622498264012
257,258,4600,5.7054,5,6,30.0,53.0,66.0,77.0,127.0,174.0,55.0,96.0,120.0,141.0,240.0,321.0,47.635000000000005,83.3322,104.0916,122.1456,206.7102,277.6938,0.4779461506576916,0.48178494712091624,0.5056836844822357,0.48855359724347247,0.458977020111726,0.4622577605217638
258,259,4500,5.673275,5,6,30.0,53.0,66.0,77.0,127.0,174.0,55.0,96.0,120.0,141.0,240.0,321.0,46.83187500000001,81.95082500000001,102.35685000000001,120.08960000000002,203.08007500000002,272.97142500000007,0.4779155166470211,0.48189286473259935,0.5057512400010837,0.48853600094770516,0.4586201547544378,0.4621596237853456
259,260,4500,3.101133333,3,4,5.0,8.0,12.0,14.0,18.0,25.0,13.7,24.5,32.0,38.0,56.0,82.0,5.8798599971,9.668699994499999,14.022666659999999,16.427199992,21.843066653999998,30.764599980999996,0.36738105762139456,0.3481011357457054,0.42421971110533935,0.40916163813615636,0.30202272515085204,0.3189086330742064
260,261,4700,0.890933333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,262,5600,3.069008333,3,4,5.0,8.0,12.0,14.0,18.0,25.0,13.7,24.5,32.0,38.0,56.0,82.0,5.600372497100002,9.138637494500003,13.380166660000004,15.656199992000005,20.62231665400001,28.93347498100001,0.3610221125828776,0.33945789990550773,0.41762729079649846,0.40233224351221497,0.2941918087413323,0.3094444618771382
262,263,5200,0.44975,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,264,5500,0.3341,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,265,4800,0.094233333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,266,4850,0.291266667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,267,4700,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
267,268,4600,0.2313,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,269,4550,2.644958333,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,3.2247916649999997,5.6567249978,8.44958333,9.739499996,12.319333327999999,17.189083326,0.32475530199030583,0.32825188909374253,0.4120029633311942,0.3909964720646344,0.2745478391472006,0.2871921290654722
269,270,4300,2.651383333,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,3.2569166650000003,5.6991299978,8.51383333,9.816599996,12.422133328000001,17.330433326,0.3256118281207224,0.3283142025423898,0.4121251603424697,0.3912336583346941,0.2748311459240377,0.28745388124825544
270,271,4350,1.7904333330000002,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,1.1066066662000003,1.5808666660000004,1.5808666660000004,1.5808666660000004,2.3712999990000005,0.0,0.2070224723342453,0.24850911857583022,0.20460368895148057,0.11358163245362285,0.127728660588648
271,272,4250,2.1031166669999997,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,0.5155833349999983,2.0805700021999978,3.0311666699999966,3.237400003999996,3.6498666719999946,5.268566673999993,0.10328086532020823,0.24015460002344483,0.29399589894265754,0.258522858341175,0.16179840382936259,0.17509700025417615
272,273,4200,0.0021416670000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,274,4300,0.434758333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,275,4400,0.049258333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,276,4200,0.019275,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,277,4100,0.0257,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,278,4500,0.683191667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,279,3500,0.006425,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,280,3700,0.017133333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,281,4000,0.006425,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,282,5500,0.194891667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,283,6000,0.019275,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,284,6500,0.021416667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,285,6200,1.27215,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,0.38100999999999985,0.5442999999999998,0.5442999999999998,0.5442999999999998,0.8164499999999997,0.0,0.19871016325662869,0.23853104914734194,0.19638849819557386,0.10902113414708904,0.12260013471939528
285,286,6100,0.0514,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,287,6200,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
287,288,6500,0.573966667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,289,6300,0.023558332999999997,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,290,6100,0.0021416670000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,291,5500,0.52685,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,292,5800,0.08995,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,293,6000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
293,294,6100,0.079241667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,295,6200,0.201316667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,296,6000,0.21630833300000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,297,5900,0.01285,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,298,5800,0.03855,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,299,5200,1.235741667,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,0.33003833380000014,0.4714833340000002,0.4714833340000002,0.4714833340000002,0.7072250010000003,0.0,0.18779325382364795,0.22542642572084728,0.18559913838959696,0.10303163754430313,0.1158646233330232
299,300,4800,0.34909166700000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,301,4700,3.1868,3,4,5.0,8.0,12.0,14.0,18.0,25.0,13.7,24.5,32.0,38.0,56.0,82.0,6.625159999999998,11.082199999999997,15.735999999999997,18.483199999999997,25.098399999999994,35.64759999999999,0.38145475909460286,0.36767172335717035,0.4386836742256855,0.42423394828697886,0.31979298968645736,0.3405196601943922
301,302,4500,3.45665,3,4,5.0,8.0,12.0,14.0,18.0,25.0,13.7,24.5,32.0,38.0,56.0,82.0,8.972854999999997,15.534724999999996,21.132999999999996,24.959599999999995,35.35269999999999,51.029049999999984,0.40483263814250037,0.4038648154748428,0.4616538703332429,0.4489149612471502,0.35297479366122975,0.3819685280042874
302,303,4100,5.103591667,5,6,30.0,53.0,66.0,77.0,127.0,174.0,55.0,96.0,120.0,141.0,240.0,321.0,32.589791675,57.45444168099999,71.59395001799999,83.62986668799999,138.70585837099998,189.22797504899998,0.45684083569626466,0.4640817844282221,0.4859259764838163,0.4673328686083526,0.4302831838297408,0.44008230214004884
303,304,4000,10.3057,10,11,250.0,466.0,555.0,645.0,1223.0,1612.0,292.8,600.0,671.0,744.0,1590.0,1890.0,263.08396,506.9638,590.4612,675.2642999999999,1335.1919,1696.9846,0.4478916587096757,0.4973282555046875,0.48672138456713243,0.45828324928888964,0.5030353776169185,0.4793157878183273
304,305,3800,10.75330833,10,11,250.0,466.0,555.0,645.0,1223.0,1612.0,292.8,600.0,671.0,744.0,1590.0,1890.0,282.241596524,566.9433162199999,642.3837662799999,719.57752467,1499.4641571099999,1821.41971574,0.42296634899833896,0.4895668657438472,0.4661114941332765,0.42987676904698735,0.4972755673078639,0.45285592940948394
305,306,4200,6.022366667000001,6,7,55.0,96.0,120.0,141.0,240.0,321.0,92.0,156.0,191.0,228.0,400.0,532.0,55.827566679000036,97.34200002000006,121.58803335700006,142.9459000290001,243.57866672000014,325.7193667370002,0.47627546526475467,0.4785169840154546,0.5022394281168007,0.4861416201421927,0.45985932354206094,0.46101846633552224
306,307,4100,0.113508333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,308,4000,0.006425,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,309,4200,0.01285,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,310,4100,0.661775,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,311,4000,0.738875,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,312,3800,1.4049333330000002,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,0.5669066662000003,0.8098666660000005,0.8098666660000005,0.8098666660000005,1.2147999990000007,0.0,0.21950432754048416,0.2634922979404622,0.21693971021216507,0.12042972712851119,0.1354297117314452
312,313,3900,0.008566667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,314,4000,0.194891667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,315,4300,1.7219,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,1.01066,1.4438,1.4438,1.4438,2.1657,0.0,0.21255923188694534,0.2551554271658769,0.21007575880238433,0.11661934223173585,0.13114472877532285
315,316,4400,1.165066667,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,2.0,2.0,3.0,0.0,0.23109333380000005,0.3301333340000001,0.3301333340000001,0.3301333340000001,0.49520000100000017,0.0,0.15690390744922506,0.1883469523944071,0.1550706931138446,0.0860843837168645,0.09680652401473393
316,317,4500,0.259141667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,318,4500,0.252716667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,319,4600,0.008566667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,320,4700,0.019275,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,321,4800,0.008566667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,322,4100,0.0021416670000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,323,4600,0.0021416670000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,324,4500,0.73245,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,325,4200,0.222733333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,326,4000,0.070675,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,327,4300,0.008566667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,328,4250,0.032125,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,329,4100,0.019275,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,330,4050,0.0771,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,331,4000,0.5161416670000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,332,3950,0.636075,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,333,3800,2.1031166669999997,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,0.5155833349999983,2.0805700021999978,3.0311666699999966,3.237400003999996,3.6498666719999946,5.268566673999993,0.10328086532020823,0.24015460002344483,0.29399589894265754,0.258522858341175,0.16179840382936259,0.17509700025417615
333,334,3700,0.044975,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,335,3600,0.014991667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,336,3500,6.018083333,6,7,55.0,96.0,120.0,141.0,240.0,321.0,92.0,156.0,191.0,228.0,400.0,532.0,55.669083320999995,97.08499997999999,121.283916643,142.573249971,242.89333327999998,324.81558326299995,0.4759382073823088,0.4782733873178379,0.5020537006438063,0.4859103385895044,0.45954530295237683,0.4607216129945407
336,337,3400,7.562225,7,8,92.0,156.0,191.0,228.0,400.0,532.0,138.0,238.0,284.0,336.0,626.0,815.0,117.86234999999999,202.10244999999998,243.28692499999997,288.72029999999995,527.0628499999999,691.1096749999999,0.5078522763871134,0.5017893809698436,0.5075648464000497,0.495930955440416,0.5025750791064585,0.4940541015563149
337,338,3000,5.4250363639999994,5,6,30.0,53.0,66.0,77.0,127.0,174.0,55.0,96.0,120.0,141.0,240.0,321.0,40.62590909999999,71.27656365199998,88.95196365599998,104.20232729599996,175.02910913199995,236.4803455079999,0.474139594139511,0.4793331501635391,0.5026539848315588,0.484799473479411,0.4520533059366707,0.4578923746886614
338,339,3200,6.367175,6,7,55.0,96.0,120.0,141.0,240.0,321.0,92.0,156.0,191.0,228.0,400.0,532.0,68.58547499999999,118.03049999999998,146.06942499999997,172.94422499999996,298.74799999999993,398.4739249999999,0.49511135113777494,0.49096729136806444,0.5105526221810379,0.49768939486744784,0.47725663543650926,0.47723893627650227
339,340,3100,6.885458333,6,7,55.0,96.0,120.0,141.0,240.0,321.0,92.0,156.0,191.0,228.0,400.0,532.0,87.761958321,149.12749997999998,182.86754164299998,218.034874971,381.67333327999995,507.831708263,0.5009782068278609,0.4905212726103819,0.5054283680726342,0.4961580969222689,0.48214823618898744,0.48094738900320283
340,341,3450,7.474416667000001,7,8,92.0,156.0,191.0,228.0,400.0,532.0,138.0,238.0,284.0,336.0,626.0,815.0,113.82316668200004,194.90216669400007,235.12075003100006,279.2370000360001,507.21816674200016,666.2599167610002,0.5079369924855759,0.5011681082689986,0.5080197500956741,0.4967452606541429,0.5008990585223018,0.49327385171200355
341,342,3300,4.193383333,4,5,13.7,24.5,32.0,38.0,56.0,82.0,30.0,53.0,66.0,77.0,127.0,174.0,16.852148327899997,30.011424990499997,38.575033321999996,45.541949986999995,69.73021664299999,99.79126663599999,0.42586570806319407,0.4370102218205898,0.47199148804916513,0.4587864781341593,0.389955139428505,0.4183840906105942
342,343,3400,2.525025,2,3,0.0,1.4,2.0,2.0,2.0,3.0,5.0,8.0,12.0,14.0,18.0,25.0,2.6251249999999993,4.865164999999999,7.2502499999999985,8.300299999999998,10.400399999999998,14.550549999999998,0.3038533527612547,0.3244884173737681,0.40632868782993714,0.38299175433289373,0.2664037437428664,0.2794207688621574
343,344,3300,4.09915,4,5,13.7,24.5,32.0,38.0,56.0,82.0,30.0,53.0,66.0,77.0,127.0,174.0,15.316144999999997,27.325774999999997,35.3711,41.86684999999999,63.03964999999999,91.12179999999998,0.4143612447414031,0.42598050933829223,0.46332814756411206,0.4515247239671697,0.3774154627166367,0.40899422778653055
344,345,3450,3.311016667,3,4,5.0,8.0,12.0,14.0,18.0,25.0,13.7,24.5,32.0,38.0,56.0,82.0,7.7058450029,13.131775005500002,18.220333340000003,21.464400008000002,29.818633346000002,42.727950019000005,0.3955917815460847,0.3884525752844519,0.4528910812310184,0.439265741703136,0.33875909371560176,0.3639186200758909
345,346,3100,4.219083333,4,5,13.7,24.5,32.0,38.0,56.0,82.0,30.0,53.0,66.0,77.0,127.0,174.0,17.271058327900008,30.74387499050001,39.44883332200001,46.544249987000015,71.55491664300003,102.15566663600003,0.4285245747575485,0.43954461924794175,0.47391603606361793,0.46036723615083464,0.39289137775672406,0.4205178863080749
346,347,3600,4.448241667,4,5,13.7,24.5,32.0,38.0,56.0,82.0,30.0,53.0,66.0,77.0,127.0,174.0,21.00633917209999,37.27488750949999,47.24021667799998,55.481425012999985,87.82515835699996,123.23823336399997,0.4447299153433173,0.45472611084078196,0.4842485291006253,0.46824717635877455,0.41147281539710645,0.4328691778715585
347,348,3700,4.617433333,4,5,13.7,24.5,32.0,38.0,56.0,82.0,30.0,53.0,66.0,77.0,127.0,174.0,23.7641633279,42.096849990500004,52.99273332200001,62.079899987000005,99.83776664300001,138.803866636,0.44981270632192055,0.45914131225223626,0.48566406457457145,0.468426858789621,0.41819639449069057,0.4358890747631681
348,349,3600,5.690408333,5,6,30.0,53.0,66.0,77.0,127.0,174.0,55.0,96.0,120.0,141.0,240.0,321.0,47.260208324999994,82.68755831899999,103.28204998199999,121.18613331199998,205.01614162899995,275.49002495099995,0.4779433558897135,0.4818463188421262,0.5057269588375817,0.48855708434630896,0.45882290370966605,0.46222337487492215
349,350,3500,5.403425,5,6,30.0,53.0,66.0,77.0,127.0,174.0,55.0,96.0,120.0,141.0,240.0,321.0,40.08562500000001,70.34727500000002,87.78495000000002,102.81920000000002,172.58702500000004,233.30347500000005,0.47346989257472805,0.4787828309586102,0.5020352750834822,0.48412723904843,0.451115851028529,0.45718307565349237
350,351,3400,6.382166667000001,6,7,55.0,96.0,120.0,141.0,240.0,321.0,92.0,156.0,191.0,228.0,400.0,532.0,69.14016667900003,118.93000002000005,147.13383335700007,174.24850002900007,301.1466667200001,401.63716673700014,0.49560660999333717,0.49123088860353487,0.510657455287969,0.49791740281623287,0.47770629526558084,0.4776456110168639
351,352,3450,4.251208333,4,5,13.7,24.5,32.0,38.0,56.0,82.0,30.0,53.0,66.0,77.0,127.0,174.0,17.7946958279,31.659437490500004,40.541083322000006,47.797124987000004,73.83579164300001,105.11116663600001,0.4315831651753219,0.4424505118366557,0.47607977866554124,0.46212268811641055,0.3962936365235092,0.4229490094364946
